中世,ちゅうせい<br><br>Middle Ages; mediaeval times,N5 N4
夜中,よなか<br><br>midnight; dead of night,N5 N4
心中,しんじゅう<br><br>double suicide; lovers suicide,N5 N4
大使,たいし<br><br>ambassador,N5 N4
大切,たいせつ<br><br>important; valuable; worthy of care,N5 N4
重大,じゅうだい<br><br>serious; important; significant; grave; weighty,N5 N4
大使館,たいしかん<br><br>embassy,N5 N4
大学院,だいがくいん<br><br>graduate school,N5 N4
短大,たんだい<br><br>junior college,N5 N4
大工,だいく<br><br>carpenter,N5 N4
大好き,だいすき<br><br>loveable; very likeable; like very much,N5 N4
大事,だいじ<br><br>important; valuable; serious matter,N5 N4
総理大臣,そうりだいじん<br><br>Prime Minister,N2 N5 N4
大方,おおかた<br><br>perhaps; almost all; majority,N5 N4
大体,だいたい<br><br>general; substantially; outline; main point; approximately; about,N5 N4
大家,たいか<br><br>expert,N5 N4
大通り,おおどおり<br><br>main street,N5 N4
大屋,おおや<br><br>landlord; landlady,N5 N4
お大事に,おだいじに<br><br>take care of yourself; get well soon; God bless you; bless you,N5 N4
大便,だいべん<br><br>feces; excrement; shit,N5 N4
小売り,こうり<br><br>etail,N5 N4
小説,しょうせつ<br><br>novel; (short) story,N5 N4
小屋,こや<br><br>hut; cabin; shed; (animal) pen,N5 N4
小切手,こぎって<br><br>cheque; check,N5 N4
小鳥,ことり<br><br>(1) small bird; songbird <br>(2) birdie; dickeybird; dickybird,N5 N4
小便,しょうべん<br><br>urine; piss; pee,N5 N4
正月,しょうがつ<br><br>New Year; New Year's Day; the first month; January,N5 N4
月曜,げつよう<br><br>Monday,N5 N4
月曜日,げつようび<br><br>Monday,N5 N4
明日,あした<br><br>tomorrow,N5 N4
曜日,ようび<br><br>day of the week,N5 N4
日曜,にちよう<br><br>Sunday,N5 N4
元日,がんじつ<br><br>New Year's Day,N5 N4
日光,にっこう<br><br>sunlight,N5 N4
火曜日,かようび<br><br>Tuesday,N5 N4
日帰り,ひがえり<br><br>day trip,N5 N4
日用品,にちようひん<br><br>daily necessities,N5 N4
夕日,ゆうひ<br><br>evening sun; setting sun,N5 N4
日夜,にちや<br><br>day and night; always,N5 N4
終日,しゅうじつ<br><br>all day; for a whole day,N5 N4
明後日,あさって<br><br>day after tomorrow,N5 N4
金曜日,きんようび<br><br>Friday,N5 N4
水曜日,すいようび<br><br>Wednesday,N5 N4
土曜日,どようび<br><br>Saturday,N5 N4
日曜日,にちようび<br><br>Sunday,N5 N4
木曜日,もくようび<br><br>Thursday,N5 N4
明明後日,しあさって<br><br>(in) three days time (two days after tomorrow),N5 N4
悪日,あくにち<br><br>unlucky day,N5 N4
青年,せいねん<br><br>youth; young man,N5 N4
年度,ねんど<br><br>(1) fiscal year (usu. April 1 to March 31 in Japan); financial year <br>(2) academic year; school year <br>(3) product year,N5 N4
年代,ねんだい<br><br>age; era; period; date,N5 N4
去年,きょねん<br><br>last year,N5 N4
青少年,せいしょうねん<br><br>youth; young person,N5 N4
元年,がんねん<br><br>first year (of a specific reign),N5 N4
同い年,おないどし<br><br>the same age,N5 N4
早い,"はやい<br><br>(1) fast; quick; hasty; brisk <br>(2) early (in the day, etc.); premature <br>(3) (too) soon; not yet; (too) early <br>(4) easy; simple; quick",N4
早口,はやくち<br><br>fast-talking; rapid talking,N5 N4
早急,さっきゅう<br><br>urgent,N4
早速,さっそく<br><br>at once; immediately; without delay; promptly,N3 N4
素早い,すばやい<br><br>(1) fast; quick; prompt; nimble; agile <br>(2) quick (to understand); sharp (judgement),N1 N4
お早うございます,おはようございます<br><br>good morning,N4
最早,もはや<br><br>(1) already; now <br>(2) no longer; not any more,N3 N4
お早う,おはよう<br><br>Good morning,N4
木曜,もくよう<br><br>Thursday,N5 N4
林,はやし<br><br>woods; forest; copse; thicket,N4
森林,しんりん<br><br>forest; woods,N4
山林,さんりん<br><br>(1) mountain forest; forest on a mountain; montane forest <br>(2) mountains and forest,N5 N4
林業,りんぎょう<br><br>forestry,N4
土地,とち<br><br>plot of land; lot; soil,N5 N4
土曜,どよう<br><br>Saturday,N5 N4
土産,みやげ<br><br>present; souvenir,N5 N4
土台,どだい<br><br>(1) foundation; base; basis <br>(2) from the beginning; from the outset; by nature,N5 N4
風土,ふうど<br><br>natural features; topography; climate; spiritual features,N5 N4
お土産,おみやげ<br><br>present; souvenir,N5 N4
真空,しんくう<br><br>vacuum; hollow; empty,N5 N4
水田,すいでん<br><br>(water-filled) paddy field,N5 N4
田舎,いなか<br><br>(1) rural area; countryside; the sticks <br>(2) hometown,N1 N4
田園,でんえん<br><br>(1) country; rural districts <br>(2) cultivated land; fields,N3 N4
田植え,たうえ<br><br>ice planting,N2 N4
田んぼ,たんぼ<br><br>paddy field; farm,N4
田,た<br><br>ice field,N4
天体,てんたい<br><br>heavenly body; celestial body; astronomical object,N5 N4
天地,てんち<br><br>(1) heaven and earth; the universe; nature; top and bottom; realm; sphere; world <br>(2) top and bottom <br>(3) gods of heaven and earth,N5 N4
生産,せいさん<br><br>production; manufacture,N5 N4
発生,はっせい<br><br>(1) outbreak; spring forth; occurrence; incidence; origin <br>(2) ontogeny; development of complex multicellular structures from cell(s) in a simple state,N5 N4
生物,せいぶつ<br><br>(1) living things; creature <br>(2) biology,N5 N4
生地,きじ<br><br>(1) cloth; material; texture <br>(2) one's true character <br>(3) unglazed pottery <br>(4) uncooked dough; batter,N5 N4
生き物,いきもの<br><br>living thing; animal,N5 N4
生死,せいし<br><br>(1) life and death <br>(2) samsara (cycle of death and rebirth) <br>(3) death,N5 N4
生理,せいり<br><br>(1) physiology <br>(2) menstruation; one's period; menses,N5 N4
生計,せいけい<br><br>livelihood; living,N5 N4
野生,やせい<br><br>(1) wild; growing wild <br>(2) I,N5 N4
写生,しゃせい<br><br>sketching; drawing from nature; portrayal; description,N5 N4
生意気,なまいき<br><br>impertinent; saucy; cheeky; conceit; audacious; brazen,N5 N4
生真面目,きまじめ<br><br>too serious; person who is too serious; honesty; sincerity,N3 N5 N4
犬,"いぬ<br><br>(1) dog (Canis (lupus) familiaris) <br>(2) snoop (i.e. a detective, a spy, etc.) <br>(3) counterfeit; inferior; useless; wasteful",N4
人事,じんじ<br><br>personnel affairs; human affairs; human resources; HR,N5 N4
人物,じんぶつ<br><br>character; personality; person; man; personage; talented man,N5 N4
人民,じんみん<br><br>people; public,N5 N4
知人,ちじん<br><br>friend; acquaintance,N5 N4
人工,じんこう<br><br>artificial; man-made; human work; human skill; artificiality,N5 N4
人質,ひとじち<br><br>hostage; prisoner,N5 N4
人体,じんたい<br><br>human body,N5 N4
産婦人科,さんふじんか<br><br>maternity and gynaecology department (gynecology); department of obstetrics and gynaecology (gynecology),N3 N5 N4
主人公,しゅじんこう<br><br>(1) protagonist; main character; hero(ine) (of a story) <br>(2) head of household,N5 N2 N4
人通り,ひとどおり<br><br>pedestrian traffic,N5 N4
使用人,しようにん<br><br>employee; servant,N5 N4
人文科学,じんぶんかがく<br><br>social sciences; humanities,N3 N5 N4
ご主人,ごしゅじん<br><br>your husband; her husband,N5 N4
有名,ゆうめい<br><br>(1) famous <br>(2) fame,N5 N4
名作,めいさく<br><br>masterpiece,N5 N4
名所,"めいしょ<br><br>(1) famous place <br>(2) name of a part (of an instrument, etc.) <br>(3) name and address",N5 N4
名物,めいぶつ<br><br>famous product; special product; speciality; specialty,N5 N4
題名,だいめい<br><br>title,N5 N4
地名,ちめい<br><br>place name,N5 N4
代名詞,だいめいし<br><br>(1) pronoun <br>(2) synonym; classic example; pattern; byword; representative,N2 N5 N4
送り仮名,おくりがな<br><br>kana written after a kanji to complete the full (usually kun) reading of the word (may inflect); declensional kana ending,N2 N5 N4
名産,めいさん<br><br>noted product; local specialty,N5 N4
弟子,でし<br><br>pupil; disciple; adherent; follower; apprentice; young person; teacher's student-helper,N5 N4
注目,ちゅうもく<br><br>notice; attention; observation,N5 N4
着目,ちゃくもく<br><br>attention,N5 N4
切れ目,きれめ<br><br>eak; pause; gap; end; rift; interruption; cut; section; notch; incision; end (of a task),N5 N4
真面目,まじめ<br><br>diligent; serious; honest; sober; grave; earnest; steady,N3 N5 N4
お目出度う,おめでとう<br><br>congratulations!; an auspicious occasion!,N5 N4
目茶苦茶,めちゃくちゃ<br><br>(1) absurd; unreasonable; nonsensical; preposterous; incoherent <br>(2) extreme; senseless; reckless; wanton <br>(3) disorder; confusion; mess; wreck,N3 N5 N4
目方,めかた<br><br>weight,N5 N4
目出度い,めでたい<br><br>(1) happy; auspicious; propitious; joyous <br>(2) naive,N5 N4
お目出度うご座います,おめでとうございます<br><br>congratulations,N3 N5 N4
お目出度い,おめでたい<br><br>(1) special; auspicious; happy <br>(2) naive; innocent; good-natured,N5 N4
悪口,わるくち<br><br>abuse; insult; slander; evil speaking; bad mouth,N5 N4
口頭,こうとう<br><br>oral,N5 N4
手引,てびき<br><br>guidance; guide; introduction; guideline,N5 N4
歌手,かしゅ<br><br>singer,N5 N4
手紙,てがみ<br><br>letter,N5 N4
運転手,うんてんしゅ<br><br>driver; chauffeur,N5 N4
切手,きって<br><br>stamp (postage); merchandise certificate,N5 N4
手軽,てがる<br><br>easy; simple; informal; offhand; cheap,N5 N4
手元,てもと<br><br>(1) (money) on hand or at home; one's purse (handbag) <br>(2) usual skill,N5 N4
着手,ちゃくしゅ<br><br>(1) to start work (on); to undertake <br>(2) embarkation; launch,N5 N4
手首,てくび<br><br>wrist,N5 N4
手洗い,"てあらい<br><br>(1) washing one's hands; water (or basin, etc.) for washing one's hands <br>(2) restroom; lavatory; toilet <br>(3) hand-washing (laundry, etc.)",N5 N4
手品,てじな<br><br>sleight of hand; conjuring trick; magic; juggling,N5 N4
お手洗い,おてあらい<br><br>toilet; restroom; lavatory; bathroom,N5 N4
手近,てぢか<br><br>near; handy; within reach; familiar,N5 N4
手回し,てまわし<br><br>preparations; arrangements,N5 N4
不足,ふそく<br><br>insufficiency; shortage; deficiency; lack; dearth,N5 N4
発足,ほっそく<br><br>starting; inauguration; launch; founding; establishment; start-up,N5 N4
遠足,えんそく<br><br>excursion; outing; trip,N5 N4
物足りない,ものたりない<br><br>unsatisfied; unsatisfactory,N5 N4
意見,いけん<br><br>opinion; view; comment,N5 N4
見方,"みかた<br><br>(1) viewpoint; point of view <br>(2) way of understanding; way of appreciating; how to look at something (e.g. noh, train schedule)",N5 N4
見通し,みとおし<br><br>(1) unobstructed view; perspective; visibility; vista <br>(2) forecast; outlook; prospect; prediction <br>(3) insight; foresight,N5 N4
発見,はっけん<br><br>discovery; detection; finding,N5 N4
見事,みごと<br><br>(1) splendid; magnificent; beautiful; admirable <br>(2) praiseworthy act; feat; commendable deed <br>(3) utter (esp. defeat); total; complete,N5 N4
見送り,みおくり<br><br>seeing one off; farewell; escort,N5 N4
見送る,"みおくる<br><br>(1) to see off (e.g. to the station, an airport, etc.); to escort (e.g. home); to farewell <br>(2) to see out; to send off <br>(3) to let pass; to wait and see; to continue (e.g. in legal contexts) <br>(4) to let a pitch go by (baseball); to watch a batted ball go into the stands",N5 N4
見地,けんち<br><br>point of view,N5 N4
見物,けんぶつ<br><br>sightseeing; sightseer; watching; watcher,N5 N4
見合い,みあい<br><br>formal marriage interview; marriage meeting,N5 N4
見合わせる,みあわせる<br><br>(1) to exchange glances; to look at each other <br>(2) to postpone; to suspend operations; to refrain from performing an action,N5 N4
見習う,みならう<br><br>to follow another's example,N5 N4
見計らう,みはからう<br><br>(1) to choose at one's own discretion <br>(2) to choose when to do something; to estimate (the time for something),N5 N4
見世物,みせもの<br><br>show; exhibition; spectacle,N5 N4
音,ね<br><br>(1) sound; noise; report <br>(2) note (music) <br>(3) fame <br>(4) Chinese-derived character reading,N4
音楽,おんがく<br><br>music; musical movement,N4
本音,ほんね<br><br>eal intention; motive,N5 N4
騒音,そうおん<br><br>noise,N1 N4
録音,ろくおん<br><br>(audio) recording,N2 N4
音色,ねいろ<br><br>(1) tone color; tone colour; tone quality; timbre <br>(2) synthesizer patch; synthesiser patch,N4
発音,はつおん<br><br>pronunciation,N4
雑音,"ざつおん<br><br>noise (jarring, grating)",N3 N4
物音,ものおと<br><br>sounds,N4
勢力,せいりょく<br><br>influence; power; might; strength; potency; force; energy,N2 N4
努力,どりょく<br><br>great effort; exertion; endeavour; endeavor; effort,N3 N4
協力,きょうりょく<br><br>cooperation; collaboration,N2 N4
権力,けんりょく<br><br>(political) power; authority; influence,N3 N4
実力,じつりょく<br><br>(1) (real) ability; true strength; merit; efficiency; competency <br>(2) arms; force,N3 N4
能力,のうりょく<br><br>ability; faculty,N3 N4
武力,ぶりょく<br><br>armed might; military power; the sword; force,N2 N4
有力,ゆうりょく<br><br>(1) influential; prominent <br>(2) strong; likely; plausible; potent,N4
圧力,あつりょく<br><br>stress; pressure,N2 N4
全力,ぜんりょく<br><br>all one's power; whole energy,N3 N4
電力,でんりょく<br><br>electric power,N5 N4
魅力,みりょく<br><br>charm; fascination; glamour; glamor; attraction; appeal,N1 N4
強力,きょうりょく<br><br>powerful; strong,N4
暴力,ぼうりょく<br><br>violence; mayhem,N2 N4
体力,たいりょく<br><br>physical strength,N4
活力,かつりょく<br><br>vitality; energy; dynamism,N3 N4
学力,がくりょく<br><br>scholarly ability; scholarship; knowledge; literary ability,N5 N4
重力,じゅうりょく<br><br>gravity,N4
効力,こうりょく<br><br>effect; efficacy; validity; potency,N2 N4
力強い,ちからづよい<br><br>(1) powerful; strong; forceful; vigorous <br>(2) reassuring; encouraging,N4
動力,どうりょく<br><br>power; motive power; dynamic force,N4
労力,ろうりょく<br><br>labour; labor; effort; toil; trouble,N3 N4
戦力,せんりょく<br><br>war potential,N3 N4
威力,いりょく<br><br>power; might; authority; influence,N1 N4
弾力,だんりょく<br><br>elasticity; flexibility,N1 N4
引力,"いんりょく<br><br>(1) attraction (e.g. magnetic, gravitation); affinity <br>(2) attractiveness; magnetism",N4
力,ちから<br><br>(1) force; strength; might; vigour (vigor); energy <br>(2) capability; ability; proficiency; capacity; faculty <br>(3) efficacy; effect <br>(4) effort; endeavours (endeavors); exertions <br>(5) power; authority; influence; good offices; agency <br>(6) support; help; aid; assistance <br>(7) stress; emphasis <br>(8) means; resources,N4
浮力,ふりょく<br><br>uoyancy; floating power,N3 N4
速力,そくりょく<br><br>speed,N3 N4
気持ち,きもち<br><br>feeling; sensation; mood,N5 N4
病気,びょうき<br><br>illness; disease; sickness,N5 N4
強気,つよき<br><br>(1) confident; assured; self-assured; firm; strong; cocksure <br>(2) bullish (e.g. market),N5 N4
元気,げんき<br><br>health(y); robust; vigor; vigour; energy; vitality; vim; stamina; spirit; courage; pep,N5 N4
気味,きみ<br><br>(1) sensation; feeling <br>(2) tendency; propensity,N5 N4
気軽,きがる<br><br>(1) carefree; buoyant; lighthearted; sprightly <br>(2) ease,N5 N4
気楽,きらく<br><br>(1) carefree; comfortable; at ease <br>(2) easygoing; happy-go-lucky,N5 N4
不景気,ふけいき<br><br>usiness recession; hard times; depression; gloom; sullenness; cheerlessness,N3 N5 N4
気質,きしつ<br><br>spirit; character; trait; temperament; turn of mind; disposition,N5 N4
寒気,かんき<br><br>(1) chill; the shivers; shivering fit <br>(2) cold; coldness; cold air,N5 N4
意気込む,いきごむ<br><br>to be enthusiastic about,N3 N5 N4
気体,きたい<br><br>vapour; vapor; gas,N5 N4
短気,たんき<br><br>quick temper; short temper,N5 N4
気品,きひん<br><br>(1) elegance; refinement; grace; dignity <br>(2) aroma,N5 N4
気風,きふう<br><br>character; traits; ethos,N5 N4
お元気ですか,おげんきですか<br><br>how are you?,N5 N4
真ん円い,まんまるい<br><br>perfectly round; perfectly circular,N5 N4
入院,にゅういん<br><br>hospitalization; hospitalisation,N5 N4
入場,にゅうじょう<br><br>entrance; admission; entering,N5 N4
仕入れる,しいれる<br><br>to lay in stock; to replenish stock; to procure; to learn something that might be useful later,N5 N4
入れ物,いれもの<br><br>(1) container; case; receptacle <br>(2) (euph. for) coffin; casket,N5 N4
引出し,ひきだし<br><br>(1) drawer <br>(2) withdrawal; drawing out,N5 N4
出合う,"であう<br><br>(1) to meet (by chance); to come across; to run across; to encounter; to happen upon <br>(2) to meet (e.g. of rivers, highways, etc.) <br>(3) to emerge and engage (an enemy)",N5 N4
引出す,ひきだす<br><br>to pull out; to take out; to draw out; to withdraw,N5 N4
出場,しゅつじょう<br><br>(1) (stage) appearance; performance <br>(2) participation (e.g. in a tournament),N5 N4
進出,しんしゅつ<br><br>advance (into a new market or stage of progress); launching (a new career or venture); expanding (into a new market); stepping forward; emerging,N5 N4
出産,しゅっさん<br><br>(child)birth; delivery; production (of goods),N5 N4
出発,しゅっぱつ<br><br>departure,N5 N4
出来事,できごと<br><br>incident; affair; happening; event,N5 N4
思い出,おもいで<br><br>memories; recollections; reminiscence,N5 N4
貸し出し,かしだし<br><br>lending; loaning,N5 N4
出品,しゅっぴん<br><br>exhibit; display,N5 N4
出世,しゅっせ<br><br>success in life; getting ahead; successful career; promotion; climbing the corporate ladder; eminence,N5 N4
思い出す,おもいだす<br><br>to recall; to remember,N5 N4
売り出す,うりだす<br><br>(1) to put on the market; to put out for sale; to put on sale; to begin selling; to market <br>(2) to become popular,N5 N4
出題,しゅつだい<br><br>(1) setting a question (for an exam) <br>(2) setting a theme (for composition of poetry),N5 N4
家出,いえで<br><br>unning away from home; leaving home,N5 N4
出動,しゅつどう<br><br>sailing; marching; going out; dispatch,N5 N4
出合い,であい<br><br>encounter,N5 N4
売り出し,うりだし<br><br>(bargain) sale,N5 N4
産出,さんしゅつ<br><br>yield; produce,N5 N4
出切る,できる<br><br>to be out of; to have no more at hand,N5 N4
出来物,できもの<br><br>tumour; tumor; growth; boil; ulcer; abscess; rash; pimple,N5 N4
立場,たちば<br><br>standpoint; position; situation,N5 N4
私立,しりつ<br><br>private (establishment),N5 N4
立体,りったい<br><br>(1) solid body; three-dimensional object <br>(2) multi-storey car park,N5 N4
自立,じりつ<br><br>independence; self-reliance,N5 N4
立ち止まる,たちどまる<br><br>to stop; to halt; to stand still,N5 N4
夕立,ゆうだち<br><br>(sudden) evening shower (rain),N5 N4
仕立てる,したてる<br><br>to tailor; to make; to prepare; to train; to send (a messenger),N5 N4
立ち去る,たちさる<br><br>to leave; to depart; to take one's leave,N5 N4
立方,たちかた<br><br>dancing (geisha),N5 N4
夏休み,なつやすみ<br><br>summer vacation; summer holiday,N5 N4
休業,きゅうぎょう<br><br>closed (e.g. store); business suspended; shutdown; holiday,N5 N4
昼休み,ひるやすみ<br><br>lunch break; noon recess; noon rest period,N5 N4
産休,さんきゅう<br><br>maternity leave,N5 N4
先頭,せんとう<br><br>head; lead; vanguard; first,N5 N4
先着,せんちゃく<br><br>first arrival,N5 N4
真っ先,まっさき<br><br>the head; the foremost; beginning,N5 N4
先代,せんだい<br><br>family predecessor; previous age; previous generation,N5 N4
夕,ゆう<br><br>(1) evening <br>(2) last night,N4
夕方,ゆうがた<br><br>evening; dusk,N4
夕刊,ゆうかん<br><br>evening paper,N2 N4
夕暮れ,ゆうぐれ<br><br>evening; (evening) twilight,N3 N4
夕飯,ゆうめし<br><br>evening meal,N4
夕焼け,ゆうやけ<br><br>sunset,N2 N4
本文,ほんもん<br><br>text (of document); body (of letter),N5 N4
本体,"ほんたい<br><br>(1) substance; real form <br>(2) body (of a machine) <br>(3) object of worship (at a shrine, temple, etc.) <br>(4) noumenon",N5 N4
本質,ほんしつ<br><br>essence; true nature; substance; reality,N5 N4
本物,ほんもの<br><br>genuine article,N5 N4
本場,ほんば<br><br>(1) home; habitat; center; centre; best place <br>(2) authentic; genuine,N5 N4
台本,だいほん<br><br>script; libretto; scenario,N5 N4
本館,ほんかん<br><br>main building,N5 N4
文字,もんじ<br><br>(1) letter (of alphabet); character <br>(2) literal,N4
文化,ぶんか<br><br>(1) culture; civilization; civilisation <br>(2) Bunka era (1804.2.11-1818.4.22),N3 N4
文学,ぶんがく<br><br>literature,N5 N4
文書,ぶんしょ<br><br>document; writing; letter; paperwork; note; records; archives,N5 N4
注文,ちゅうもん<br><br>order; request,N4
論文,ろんぶん<br><br>thesis; essay; treatise; paper; article,N3 N4
文章,ぶんしょう<br><br>(1) sentence; article; composition <br>(2) (writing) style,N2 N4
文明,ぶんめい<br><br>(1) civilization; civilisation; culture <br>(2) Bummei era (1469.4.28-1487.7.20),N4
文芸,ぶんげい<br><br>literature; art and literature; belles-lettres,N2 N4
文化財,ぶんかざい<br><br>cultural assets; cultural property,N3 N4
文句,もんく<br><br>(1) phrase <br>(2) complaint,N1 N4
作文,"さくぶん<br><br>(1) writing (an essay, prose, etc.); composition <br>(2) formal writing with little real meaning",N4
英文,えいぶん<br><br>(1) sentence in English; article in English; English text <br>(2) English literature (study of),N4
文献,ぶんけん<br><br>literature; books (reference); document,N1 N4
文体,ぶんたい<br><br>literary style,N4
文脈,ぶんみゃく<br><br>context,N1 N4
文房具,ぶんぼうぐ<br><br>stationery,N3 N1 N4
文法,ぶんぽう<br><br>grammar; syntax,N3 N4
文,ふみ<br><br>letter; writings,N4
原文,げんぶん<br><br>the text; original,N3 N4
文語,ぶんご<br><br>(1) written language; literary language <br>(2) formal (or archaic) written style based on Heian-period Japanese,N5 N4
和文,わぶん<br><br>Japanese text; sentence in Japanese,N3 N4
黒字,くろじ<br><br>alance (figure) in the black,N4
数字,すうじ<br><br>numeral; figure; digit; numeric character,N3 N4
赤字,あかじ<br><br>(1) deficit; (being in or going into) the red <br>(2) red text; red letters <br>(3) corrections (by a teacher or proofreader) written in red,N4
漢字,かんじ<br><br>Chinese characters; kanji,N4
活字,かつじ<br><br>printing type,N3 N4
苗字,みょうじ<br><br>surname; family name,N1 N4
字,あざ<br><br>section of village,N4
英字,えいじ<br><br>English letter; alphabetic character,N4
ローマ字,"ローマじ<br><br>Latin alphabet; transliteration of Japanese in ""Roman"" or Latin letters; romanization; romanisation; romaji",N4
字引,じびき<br><br>dictionary,N4
習字,しゅうじ<br><br>penmanship,N4
字体,じたい<br><br>type; font; lettering,N4
当て字,"あてじ<br><br>kanji used as a phonetic symbol, instead of for the meaning; phonetic-equivalent character; substitute character",N3 N4
医学,いがく<br><br>medical science; medicine,N5 N4
学者,がくしゃ<br><br>scholar,N5 N4
学習,がくしゅう<br><br>study; learning; tutorial,N5 N4
工学,こうがく<br><br>engineering,N5 N4
進学,"しんがく<br><br>entering a higher-level school, esp. going on to university",N5 N4
学問,がくもん<br><br>scholarship; study; learning,N5 N4
通学,つうがく<br><br>commuting to school; school commute,N5 N4
自然科学,しぜんかがく<br><br>natural science,N3 N5 N4
学説,がくせつ<br><br>theory,N5 N4
考古学,こうこがく<br><br>archaeology; archeology,N5 N4
転校,てんこう<br><br>change schools,N5 N4
村,むら<br><br>village,N4
農村,のうそん<br><br>(1) agricultural community; farm village <br>(2) rural,N2 N4
漁村,ぎょそん<br><br>fishing village,N2 N4
町角,まちかど<br><br>street corner,N2 N4
町,まち<br><br>(1) town; block; neighbourhood; neighborhood <br>(2) street; road <br>(3) 109.09 m <br>(4) 0.99 hectares,N4
森,もり<br><br>(1) forest <br>(2) shrine grove,N4
改正,かいせい<br><br>evision; amendment; alteration,N2 N4
修正,しゅうせい<br><br>amendment; correction; revision; modification; alteration; retouching; update; fix,N2 N4
正式,せいしき<br><br>due form; official; formality,N3 N4
