年輪,ねんりん<br><br>annual tree ring,N5 N2
木材,もくざい<br><br>lumber; timber; wood,N5 N2
並木,なみき<br><br>oadside tree; row of trees,N5 N2
植木,うえき<br><br>garden shrubs; trees; potted plant,N5 N2
材木,ざいもく<br><br>lumber; timber,N5 N2
木綿,もめん<br><br>(1) cotton (material) <br>(2) red silk-cotton tree (Bombax ceiba),N5 N2
鉱山,こうざん<br><br>mine (ore),N5 N2
河川,かせん<br><br>ivers,N5 N2
領土,りょうど<br><br>dominion; territory; possession,N5 N2
混凝土,コンクリート<br><br>concrete,N5 N1 N2
率土,そっと<br><br>face of the earth,N5 N2
航空,こうくう<br><br>aviation; flying,N5 N2
田植え,たうえ<br><br>ice planting,N2 N4
先天的,せんてんてき<br><br>a priori; inborn; innate; inherent; congenital; hereditary,N5 N2
天辺,てっぺん<br><br>top; summit; apex; peak,N5 N2
再生,"さいせい<br><br>(1) resuscitation; regeneration; restoration to life <br>(2) reformation; rehabilitation <br>(3) playback; regeneration (sound, etc.) <br>(4) reclamation; recovery <br>(5) rebirth; reincarnation",N5 N2
生憎,"あいにく<br><br>unfortunately; Sorry, but ...",N5 N2
畜生,ちくしょう<br><br>(1) beast (i.e. any animal other than man) <br>(2) person reborn into the animal realm <br>(3) brute (i.e. a contemptible human being) <br>(4) son of a bitch; for Christ's sake; damn it,N5 N2
生身,なまみ<br><br>(1) living flesh; flesh and blood <br>(2) physical body of Buddha or a bodhisattva,N5 N2
花粉,かふん<br><br>pollen,N5 N2
虫,むし<br><br>insect; bug; cricket; moth; worm,N2
昆虫,こんちゅう<br><br>insect; bug,N1 N2
虫歯,むしば<br><br>cavity; tooth decay; decayed tooth; caries,N3 N2
個人,こじん<br><br>individual; private person; personal; private,N5 N2
人材,じんざい<br><br>man of talent; capable person; talented person,N5 N2
恋人,こいびと<br><br>lover; sweetheart,N5 N2
仲人,なこうど<br><br>(1) go-between; matchmaker <br>(2) child in elementary or middle school,N5 N2
主人公,しゅじんこう<br><br>(1) protagonist; main character; hero(ine) (of a story) <br>(2) head of household,N5 N2 N4
故人,こじん<br><br>the deceased; old friend,N5 N2
人造,じんぞう<br><br>man-made; synthetic; artificial,N5 N2
署名,しょめい<br><br>signature,N5 N2
著名,ちょめい<br><br>well-known; noted; celebrated,N5 N2
名刺,めいし<br><br>usiness card,N5 N2
代名詞,だいめいし<br><br>(1) pronoun <br>(2) synonym; classic example; pattern; byword; representative,N2 N5 N4
片仮名,カタカナ<br><br>katakana; angular Japanese syllabary used primarily for loanwords,N5 N2
名札,なふだ<br><br>name plate; name tag; label,N5 N2
姓名,せいめい<br><br>full name,N5 N2
平仮名,"ひらがな<br><br>hiragana; cursive Japanese syllabary used primarily for native Japanese words (esp. function words, inflections, etc.)",N3 N5 N2
名詞,めいし<br><br>noun,N5 N2
仮名遣い,かなづかい<br><br>kana orthography; syllabary spelling,N5 N1 N2
振り仮名,ふりがな<br><br>furigana (kana over or beside kanji to indicate pronunciation),N5 N1 N2
送り仮名,おくりがな<br><br>kana written after a kanji to complete the full (usually kun) reading of the word (may inflect); declensional kana ending,N2 N5 N4
仮名,"かな<br><br>kana; Japanese syllabary (e.g. hiragana, katakana)",N5 N2
女史,じょし<br><br>(1) Ms (nuance of status); Miss; Madame <br>(2) highbrow (woman); cerebral,N5 N2
帽子,ぼうし<br><br>hat; cap,N5 N2
子孫,しそん<br><br>descendants; posterity; offspring,N5 N2
双子,ふたご<br><br>twins; a twin,N5 N2
菓子,かし<br><br>pastry; confectionery,N5 N2
お菓子,おかし<br><br>confections; sweets; candy,N5 N2
課目,かもく<br><br>(school) subject; curriculum; course,N5 N2
目的,もくてき<br><br>purpose; goal; aim; objective; intention,N5 N2
目標,もくひょう<br><br>mark; objective; target,N5 N2
目録,もくろく<br><br>(1) catalogue; catalog; inventory; index; list <br>(2) certificate indicating an impending gift,N5 N2
目印,めじるし<br><br>mark; sign; landmark,N5 N2
耳鼻科,"じびか<br><br>otolaryngology; concerning the ear, nose, and throat",N3 N5 N2
口紅,くちべに<br><br>lipstick,N5 N2
裏口,うらぐち<br><br>ackdoor; rear entrance,N5 N2
無口,むくち<br><br>eticence; taciturnity,N5 N2
口述,こうじゅつ<br><br>dictation; verbal statement,N5 N2
甘口,あまくち<br><br>(1) sweet flavour; sweet flavor; mildness <br>(2) flattery <br>(3) stupidity,N5 N2
手順,てじゅん<br><br>process; procedure; sequence; protocol; instruction,N5 N2
手袋,てぶくろ<br><br>glove; mitten; mitt,N5 N2
手芸,しゅげい<br><br>handicrafts,N5 N2
補足,ほそく<br><br>supplement; complement,N5 N2
足し算,たしざん<br><br>addition,N5 N2
足袋,たび<br><br>tabi; Japanese socks (with split toe),N5 N2
見詰める,みつめる<br><br>to stare at; to gaze at; to look hard at; to watch intently; to fix one's eyes on,N5 N2
拝見,はいけん<br><br>seeing; look at,N5 N2
異見,いけん<br><br>different opinion; objection,N5 N2
録音,ろくおん<br><br>(audio) recording,N2 N4
勢力,せいりょく<br><br>influence; power; might; strength; potency; force; energy,N2 N4
協力,きょうりょく<br><br>cooperation; collaboration,N2 N4
武力,ぶりょく<br><br>armed might; military power; the sword; force,N2 N4
圧力,あつりょく<br><br>stress; pressure,N2 N4
暴力,ぼうりょく<br><br>violence; mayhem,N2 N4
効力,こうりょく<br><br>effect; efficacy; validity; potency,N2 N4
雰囲気,ふんいき<br><br>atmosphere (e.g. musical); mood; ambience; ambiance,N5 N1 N2
気温,きおん<br><br>atmospheric temperature,N5 N2
気象,きしょう<br><br>(1) weather; climate <br>(2) disposition; temperament,N5 N2
勇気,ゆうき<br><br>courage; bravery; valour; valor; nerve; boldness,N5 N2
気圧,きあつ<br><br>atmospheric pressure,N5 N2
換気,かんき<br><br>ventilation,N5 N2
湿気,しっけ<br><br>moisture; humidity; dampness,N5 N2
根気,こんき<br><br>patience; perseverance; persistence; tenacity; energy,N5 N2
水蒸気,すいじょうき<br><br>water vapour; water vapor; steam,N5 N2
蒸気,じょうき<br><br>(1) steam; vapour; vapor <br>(2) steamship; steamboat; steamer,N5 N2
無邪気,むじゃき<br><br>innocence; simple-mindedness,N5 N1 N2
気の毒,きのどく<br><br>pitiful; unfortunate; (a) pity,N5 N2
湯気,ゆげ<br><br>steam; vapour; vapor,N5 N2
気触れる,かぶれる<br><br>(1) to develop a rash or inflammation (e.g. in response to a skin irritant); to react to (something) <br>(2) to be strongly influenced (usu. negative or critical nuance),N5 N2
湿気る,しける<br><br>to be damp; to be moist,N5 N2
お気の毒に,おきのどくに<br><br>my sympathies; that's too bad; my condolences,N5 N2
円周,えんしゅう<br><br>circumference,N5 N2
輸入,ゆにゅう<br><br>importation; import; introduction,N5 N2
導入,どうにゅう<br><br>introduction; bringing in; leading in; installation,N5 N2
入賞,にゅうしょう<br><br>winning a prize or place (in a contest),N5 N2
入浴,にゅうよく<br><br>(1) bathing <br>(2) to bathe; to take a bath; to enter a bath,N5 N2
介入,かいにゅう<br><br>intervention,N5 N2
出身,"しゅっしん<br><br>(1) person's origin (town, city, country, etc.) <br>(2) institution from which one graduated <br>(3) director in charge of employee relations",N5 N2
輸出,ゆしゅつ<br><br>(1) export <br>(2) efferent (medical),N5 N2
出版,しゅっぱん<br><br>publication,N5 N2
出張,しゅっちょう<br><br>official tour; business trip,N5 N2
出血,しゅっけつ<br><br>(1) bleeding; haemorrhage; hemorrhage <br>(2) bleeding money; red ink; selling below cost,N5 N2
独立,どくりつ<br><br>independence (e.g. Independence Day); self-support,N5 N2
設立,せつりつ<br><br>establishment; founding; incorporation (of a business),N5 N2
公立,こうりつ<br><br>public (institution),N5 N2
逆立ち,さかだち<br><br>handstand; headstand,N5 N2
立て替える,たてかえる<br><br>(1) to pay an advance; to put down money on something <br>(2) to pay for another; to pay someone else's debt as a loan to him,N5 N2
休講,"きゅうこう<br><br>lecture cancellation; cancelling (lecture, class, etc.)",N5 N2
夕刊,ゆうかん<br><br>evening paper,N2 N4
夕焼け,ゆうやけ<br><br>sunset,N2 N4
基本,きほん<br><br>foundation; basis; standard,N5 N2
標本,ひょうほん<br><br>example; specimen; sample,N5 N2
文章,ぶんしょう<br><br>(1) sentence; article; composition <br>(2) (writing) style,N2 N4
文芸,ぶんげい<br><br>literature; art and literature; belles-lettres,N2 N4
学歴,がくれき<br><br>academic background,N5 N2
学芸,がくげい<br><br>arts and sciences; liberal arts,N5 N2
学級,がっきゅう<br><br>(school) class,N5 N2
修学,しゅうがく<br><br>learning,N5 N2
農村,のうそん<br><br>(1) agricultural community; farm village <br>(2) rural,N2 N4
漁村,ぎょそん<br><br>fishing village,N2 N4
町角,まちかど<br><br>street corner,N2 N4
改正,かいせい<br><br>evision; amendment; alteration,N2 N4
修正,しゅうせい<br><br>amendment; correction; revision; modification; alteration; retouching; update; fix,N2 N4
公正,こうせい<br><br>justice; fairness; impartiality,N2 N4
水準,すいじゅん<br><br>(1) level; standard <br>(2) water level,N5 N2
香水,こうすい<br><br>perfume,N5 N2
海水浴,かいすいよく<br><br>sea bathing; seawater bath,N2 N5 N4
水滴,すいてき<br><br>(1) drop of water <br>(2) vessel for replenishing inkstone water,N5 N2
水平線,すいへいせん<br><br>horizon (related to sea or lakes),N3 N5 N2
水筒,すいとう<br><br>canteen; flask; water bottle; thermos,N5 N2
火星,かせい<br><br>Mars (planet),N5 N2
防火,ぼうか<br><br>fire prevention; fire fighting; fire proof,N5 N2
玉,"たま<br><br>(1) ball; sphere; globe; orb <br>(2) bead (of sweat, dew, etc.); drop; droplet <br>(3) ball (in sports) <br>(4) pile (of noodles, etc.) <br>(5) bullet <br>(6) bulb (i.e. a light bulb) <br>(7) lens (of glasses, etc.) <br>(8) bead (of an abacus) <br>(9) ball (i.e. a testicle) <br>(10) gem; jewel (esp. spherical; sometimes used figuratively); pearl <br>(11) female entertainer (e.g. a geisha) <br>(12) person (when commenting on their nature); character <br>(13) item, funds or person used as part of a plot <br>(14) egg <br>(15) coin <br>(16) precious; beautiful; excellent",N2
石油,せきゆ<br><br>oil; petroleum; kerosene,N3 N2
石炭,せきたん<br><br>coal,N3 N2
宝石,ほうせき<br><br>gem; jewel; precious stone,N3 N2
岩石,がんせき<br><br>ock,N3 N2
竹,たけ<br><br>(1) bamboo <br>(2) middle (of a three-tier ranking system),N2
糸,いと<br><br>thread; yarn; string,N2
毛糸,けいと<br><br>knitting wool,N2
貝,かい<br><br>shell; shellfish,N2
貝殼,かいがら<br><br>shell,N2
駐車場,ちゅうしゃじょう<br><br>parking lot; parking place,N2 N5 N4
車庫,しゃこ<br><br>garage; car shed; carport,N5 N2
駐車,ちゅうしゃ<br><br>parking (e.g. car),N5 N2
車輪,しゃりん<br><br>(car) wheel,N5 N2
停車,ていしゃ<br><br>stopping (e.g. train),N5 N2
黄金,こがね<br><br>gold,N5 N2
金額,きんがく<br><br>amount of money,N5 N2
預金,よきん<br><br>deposit; bank account,N5 N2
賞金,しょうきん<br><br>prize; monetary award,N5 N2
貯金,ちょきん<br><br>(bank) savings,N5 N2
賃金,ちんぎん<br><br>(1) wages <br>(2) cash payment of rent,N5 N2
税金,ぜいきん<br><br>tax; duty,N5 N2
金庫,きんこ<br><br>(1) safe; strongbox; cashbox; vault; strongroom <br>(2) depository; cash office; treasury; provider of funds,N5 N2
基金,ききん<br><br>fund; foundation,N5 N2
募金,ぼきん<br><br>fund-raising; collection of funds,N5 N2
針金,はりがね<br><br>wire,N5 N2
金蔵,かねぐら<br><br>(1) treasure house; treasury <br>(2) financial supporter; patron; financier; backer,N5 N2
雨戸,あまど<br><br>sliding storm shutter,N5 N2
赤ん坊,あかんぼう<br><br>aby; infant,N2 N4
複数,ふくすう<br><br>several; plural; plurality; multiple,N3 N2
無数,むすう<br><br>countless number; infinite number; innumerable,N3 N2
枚数,まいすう<br><br>(1) the number of flat things <br>(2) win-loss difference which influences the ranking of sumo wrestlers,N3 N2
算数,さんすう<br><br>arithmetic,N3 N2
回数券,かいすうけん<br><br>ook of tickets,N2 N3 N4
整数,せいすう<br><br>integer; whole number,N3 N2
数詞,すうし<br><br>numeral,N3 N2
減少,げんしょう<br><br>decrease; reduction; decline,N5 N2
半島,はんとう<br><br>peninsula,N5 N2
形勢,けいせい<br><br>condition; situation; prospects,N3 N2
形容詞,けいようし<br><br>(true) adjective; i-adjective,N3 N2
形容動詞,けいようどうし<br><br>na-adjective (adj-na); quasi-adjective; adjectival noun; nominal adjective,N2 N3 N4
細胞,さいぼう<br><br>cell (biology),N1 N2
細かい,こまかい<br><br>(1) small <br>(2) fine; minute <br>(3) minor; trivial <br>(4) sensitive; attentive,N2
詳細,しょうさい<br><br>detail; particulars,N1 N2
細菌,さいきん<br><br>acillus; bacterium; germ,N1 N2
細工,さいく<br><br>work; craftsmanship; tactics; trick,N2 N4
細い,ほそい<br><br>(1) thin; slender; fine <br>(2) unlucky (billiards slang),N2
心細い,こころぼそい<br><br>helpless; forlorn; hopeless; unpromising; lonely; discouraging; disheartening,N2 N4
亜細亜,"アジア<br><br>(1) Asia (esp. ""the Far East"") <br>(2) Asian; Asiatic",N1 N2
細やか,こまやか<br><br>friendly; heartfelt; tender,N2
延長,えんちょう<br><br>(1) extension; elongation; prolongation; lengthening <br>(2) Enchou era (923.4.11-931.4.26),N5 N2
課長,かちょう<br><br>section manager; section chief,N5 N2
身長,しんちょう<br><br>height (of body); stature,N5 N2
長編,"ちょうへん<br><br>long (e.g. novel, film)",N5 N2
点検,てんけん<br><br>inspection; examination; checking,N3 N2
採点,さいてん<br><br>marking; grading; scoring,N3 N2
零点,れいてん<br><br>zero; no marks,N3 N2
点線,てんせん<br><br>dotted line; perforated line,N3 N2
丸ごと,まるごと<br><br>in its entirety; whole; wholly,N2
丸める,まるめる<br><br>(1) to make round; to roll up; to curl up <br>(2) to seduce; to cajole; to explain away <br>(3) to round off (a fraction) <br>(4) to lump together,N2
丸,"まる<br><br>(1) circle <br>(2) full (e.g. month, day, etc.) <br>(3) perfection; purity <br>(4) suffix for ship names",N2
丸っきり,まるっきり<br><br>completely; perfectly; just as if,N2
丸で,まるで<br><br>(1) quite; entirely; completely; at all <br>(2) as if; as though; just like,N2
丸々,まるまる<br><br>(1) plump; rotund; chubby <br>(2) entirely; completely; wholly,N2
交替,"こうたい<br><br>alternation; change; relief; relay; shift; substitution (sports, etc.)",N3 N2
交換,"こうかん<br><br>exchange; interchange; switching; reciprocity; barter; substitution; replacement; clearing (of checks, cheques)",N3 N2
光線,こうせん<br><br>eam; light ray,N2 N4
蛍光灯,けいこうとう<br><br>(1) fluorescent lamp; fluorescent light <br>(2) person who is slow to react; someone slow on the uptake,N2 N1 N4
角,"かど<br><br>(1) corner (e.g. desk, pavement) <br>(2) edge",N2
角度,かくど<br><br>angle,N2 N4
方角,ほうがく<br><br>direction; way; compass point,N2 N4
直角,ちょっかく<br><br>ight angle; perpendicular,N3 N2
兎に角,とにかく<br><br>anyhow; at any rate; anyway; somehow or other; generally speaking; in any case,N0 N2
兎も角,ともかく<br><br>anyhow; anyway; somehow or other; generally speaking; in any case; be that as it may,N0 N2
兎角,とかく<br><br>(1) (doing) various things; (doing) this and that <br>(2) being apt to; being prone to; tending to become <br>(3) somehow or other; anyhow; anyway <br>(4) rabbit horns (used as a metaphor for things that do not exist),N0 N2
折角,せっかく<br><br>with trouble; at great pains; long-awaited,N3 N2
設計,せっけい<br><br>plan; design; layout,N2 N4
計算,けいさん<br><br>(1) calculation; reckoning; count <br>(2) forecast,N2 N4
計器,けいき<br><br>meter; gauge,N2 N4
直接,ちょくせつ<br><br>direct; immediate; personal; firsthand,N3 N2
率直,そっちょく<br><br>frankness; candour; candor; openheartedness; directness,N3 N2
直線,ちょくせん<br><br>straight line,N3 N2
仲直り,なかなおり<br><br>econciliation; make peace with,N3 N2
新幹線,しんかんせん<br><br>ullet train (very high speed); Shinkansen,N5 N1 N2
線,せん<br><br>(1) line; stripe; stria <br>(2) line (e.g. telephone line); wire <br>(3) ray (e.g. X-ray); beam <br>(4) line (e.g. of a railroad); track; route; lane <br>(5) outline; contours; form <br>(6) level <br>(7) division <br>(8) line (of action); position; approach; policy; principle <br>(9) impression one leaves; air one gives off,N2
無線,むせん<br><br>wireless; radio,N2
線路,せんろ<br><br>line; track; roadbed,N3 N2
沿線,えんせん<br><br>along railway line,N1 N2
電線,でんせん<br><br>(1) electric line; electric cable; power cable <br>(2) telephone line; telegraph wire,N5 N2
曲線,きょくせん<br><br>curve,N3 N2
内線,ないせん<br><br>phone extension; indoor wiring; inner line,N3 N2
幹線,かんせん<br><br>main line; trunk line,N1 N2
地平線,ちへいせん<br><br>horizon (related to land),N3 N2 N4
脱線,だっせん<br><br>(1) derailment <br>(2) digression; deviation,N1 N2
矢っ張り,やっぱり<br><br>also; as I thought; still; in spite of; absolutely; of course,N1 N2
矢印,やじるし<br><br>arrow (mark or symbol); directional marker or indicator,N1 N2
薄弱,はくじゃく<br><br>feebleness; weakness; weak,N2 N4
補強,ほきょう<br><br>compensation; reinforcement,N2 N4
強硬,きょうこう<br><br>firm; vigorous; unbending; unyielding; strong; stubborn,N2 N4
高級,こうきゅう<br><br>high class; high grade,N5 N2
高層,こうそう<br><br>multistory; multistoried; high-rise; high; tall,N5 N2
高価,こうか<br><br>high price,N5 N2
同志,どうし<br><br>same mind; comrade; kindred soul,N2 N4
同級,どうきゅう<br><br>the same grade; same class,N2 N4
同封,どうふう<br><br>enclosure (e.g. in a letter),N2 N4
混同,こんどう<br><br>confusion; mixing; merger,N2 N4
親善,しんぜん<br><br>friendship,N2 N4
保母,"ほぼ<br><br>day-care worker in a kindergarten, nursery school, etc.",N5 N2
自身,じしん<br><br>y oneself; personally,N2 N4
独自,どくじ<br><br>original; peculiar; characteristic; proprietary,N2 N4
各自,かくじ<br><br>individual; each,N2 N4
自尊心,じそんしん<br><br>self-respect; conceit,N2 N4
自動詞,じどうし<br><br>intransitive verb (no direct obj),N2 N4
身体,しんたい<br><br>(1) body <br>(2) health,N2 N4
団体,だんたい<br><br>organization; organisation; association,N2 N4
体操,たいそう<br><br>gymnastics; physical exercises; calisthenics,N2 N4
液体,えきたい<br><br>liquid; fluid,N2 N4
体温,"たいおん<br><br>temperature; body temperature (human, animal)",N2 N4
固体,こたい<br><br>solid (body); solid matter; solid-state,N2 N4
個体,こたい<br><br>individual (living being),N2 N4
毛,け<br><br>hair; fur,N2
毛布,もうふ<br><br>lanket,N2
毛皮,"けがわ<br><br>(1) fur; skin; pelt <br>(2) kanji ""fur"" radical",N2
髪の毛,かみのけ<br><br>hair (head),N3 N2
羊毛,ようもう<br><br>wool,N1 N2
頭脳,ずのう<br><br>head; brains; intellect,N2 N4
首脳,しゅのう<br><br>(1) head; leader; leading spirit <br>(2) important part,N2 N4
首輪,くびわ<br><br>necklace; choker,N2 N4
心臓,しんぞう<br><br>heart,N2 N4
心身,しんしん<br><br>mind and body,N2 N4
朝寝坊,あさねぼう<br><br>oversleeping; late riser,N2 N3 N4
分担,ぶんたん<br><br>apportionment; allotment; share,N5 N2
身分,みぶん<br><br>social position; social status,N5 N2
分布,ぶんぷ<br><br>distribution; dissemination; allocation,N5 N2
分量,ぶんりょう<br><br>amount; quantity,N5 N2
再来週,さらいしゅう<br><br>week after next,N5 N2
革新,かくしん<br><br>eform; innovation,N5 N2
新築,しんちく<br><br>new building; new construction,N5 N2
仲間,なかま<br><br>company; fellow; colleague; associate; comrade; mate; group; circle of friends; partner,N5 N2
間も無く,まもなく<br><br>(1) soon; before long; in a short time <br>(2) (after verb) lacking time to ...; without time to ...,N5 N2
間接,かんせつ<br><br>indirection; indirectness,N5 N2
床の間,とこのま<br><br>tokonoma (alcove where art or flowers are displayed),N5 N2
方針,ほうしん<br><br>objective; plan; policy,N2 N4
北極,ほっきょく<br><br>(1) North Pole <br>(2) the Arctic,N5 N2
南極,なんきょく<br><br>(1) South Pole <br>(2) the Antarctic; Antarctica,N5 N2
永遠,えいえん<br><br>eternity; perpetuity; immortality; permanence,N2 N4
近郊,きんこう<br><br>suburbs; outskirts,N2 N4
接近,"せっきん<br><br>(1) getting closer; drawing nearer; approaching <br>(2) being not much different; being near (age, skill, etc.) <br>(3) becoming close (i.e. friendly); becoming intimate",N2 N4
身近,みぢか<br><br>near oneself; close to one; familiar,N2 N4
腕前,うでまえ<br><br>ability; skill; facility,N5 N2
案内,あんない<br><br>(1) information; guidance; leading <br>(2) to guide; to show (around); to conduct,N3 N2
内陸,ないりく<br><br>inland,N3 N2
内蔵,ないぞう<br><br>internal (e.g. disk); built-in; equipped (with),N3 N2
内乱,ないらん<br><br>civil war; insurrection; rebellion; domestic conflict,N3 N2
郊外,こうがい<br><br>suburb; outskirts,N5 N2
外貨,がいか<br><br>(1) foreign currency; foreign money; foreign exchange <br>(2) foreign goods; imported goods,N5 N2
案外,あんがい<br><br>unexpectedly,N5 N2
課外,かがい<br><br>extracurricular,N5 N2
劇場,げきじょう<br><br>theatre; theater; playhouse,N2 N4
農場,のうじょう<br><br>farm (agriculture),N2 N4
地域,ちいき<br><br>area; region,N2 N4
基地,きち<br><br>ase,N2 N4
地震,じしん<br><br>earthquake,N2 N4
地帯,ちたい<br><br>area; zone; belt (of land),N2 N4
植民地,しょくみんち<br><br>(1) colony <br>(2) colonial,N2 N4
農地,のうち<br><br>agricultural land,N2 N4
団地,だんち<br><br>multi-unit apartments,N2 N4
無地,むじ<br><br>plain; unfigured,N2 N4
各地,かくち<br><br>every place; various places,N2 N4
耕地,こうち<br><br>arable land,N2 N4
領地,りょうち<br><br>territory; dominion; grounds (e.g. school),N2 N4
畑地,はたち<br><br>farmland,N2 N4
国境,こっきょう<br><br>national border; provincial border,N5 N2
国防,こくぼう<br><br>national defence; national defense,N5 N2
公園,こうえん<br><br>(public) park,N3 N2
幼稚園,ようちえん<br><br>kindergarten,N3 N1 N2
園芸,えんげい<br><br>horticulture; gardening,N3 N2
谷,たに<br><br>valley,N2
野党,やとう<br><br>opposition party; political opposition; opposition,N2 N4
原則,げんそく<br><br>principle; general rule,N3 N2
原油,げんゆ<br><br>crude oil,N3 N2
原爆,げんばく<br><br>atomic bomb; A-bomb,N3 N2
原型,げんけい<br><br>prototype; model; pattern; archetypal,N3 N2
暴風,ぼうふう<br><br>storm; windstorm; gale,N2 N4
雲,くも<br><br>cloud,N2
乾電池,かんでんち<br><br>dry cell; battery,N2 N5 N4
海岸,かいがん<br><br>coast; beach,N2 N4
航海,こうかい<br><br>sail; voyage,N2 N4
領海,りょうかい<br><br>territorial waters,N2 N4
岩,いわ<br><br>ock; crag,N2
溶岩,ようがん<br><br>lava,N2
衛星,えいせい<br><br>satellite,N1 N2
星,ほし<br><br>(1) star; any light-emitting (or reflecting) heavenly body (except for the sun and the moon) <br>(2) suspect (police slang),N2
星座,せいざ<br><br>constellation,N3 N2
惑星,わくせい<br><br>planet,N1 N2
温室,おんしつ<br><br>greenhouse; hothouse; conservatory; glasshouse,N2 N4
浴室,よくしつ<br><br>athroom; bath,N2 N4
戸,と<br><br>(1) door (esp. Japanese-style) <br>(2) entrance (to a home) <br>(3) narrows,N2
井戸,いど<br><br>water well,N1 N2
戸籍,こせき<br><br>census; family register,N1 N2
戸棚,とだな<br><br>cupboard; locker; closet; wardrobe,N1 N2
戸締まり,とじまり<br><br>closing up; fastening the doors,N1 N2
瀬戸物,せともの<br><br>earthenware; crockery; china,N1 N2 N4
農家,のうか<br><br>farmer; farm family,N2 N4
家賃,やちん<br><br>ent,N2 N4
家畜,かちく<br><br>domestic animals; livestock; cattle,N2 N4
寺,てら<br><br>temple (Buddhist),N2
寺院,じいん<br><br>temple,N2 N4
通貨,つうか<br><br>currency,N2 N4
普通,ふつう<br><br>(1) general; ordinary; usual <br>(2) normally; generally; usually <br>(3) train that stops at every station,N2 N4
専門,せんもん<br><br>speciality; specialty; subject of study; expert,N2 N4
鉄道,てつどう<br><br>ailroad; railway; rail transport,N5 N2
柔道,じゅうどう<br><br>judo,N5 N2
片道,かたみち<br><br>one-way (trip),N5 N2
道順,みちじゅん<br><br>itinerary; route,N5 N2
童話,どうわ<br><br>fairy-tale,N5 N2
受話器,じゅわき<br><br>(telephone) receiver,N3 N5 N2
無言,むごん<br><br>silence,N5 N2
独り言,ひとりごと<br><br>soliloquy; monologue; speaking to oneself,N5 N2
片言,かたこと<br><br>prattle; broken language; halting language; baby talk; imperfect speech; smattering,N5 N2
標語,ひょうご<br><br>motto; slogan; catchword,N5 N2
敬語,けいご<br><br>honorific; term of respect; polite expression; honorific language,N5 N2
略語,りゃくご<br><br>abbreviation; acronym,N5 N2
述語,じゅつご<br><br>predicate,N5 N2
講読,こうどく<br><br>eading; translation,N5 N2
著書,ちょしょ<br><br>literary work; book,N5 N2
書評,しょひょう<br><br>ook review,N5 N2
清書,せいしょ<br><br>clean copy,N5 N2
箇条書き,かじょうがき<br><br>itemized form; itemised form; itemization; itemisation,N5 N1 N2
